"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1956/1957",1957,2473,2344,130.669460751131,7.63379713329311
"1957/1958",1958,2311,1933,122.802618602968,6.6431367780776
"1958/1959",1959,2400,2167.5,129.438573765739,8.53615560368986
"1959/1960",1960,2351,2134,123.321109557491,7.26438964310019
"1960/1961",1961,2022,1953.5,118.836960199235,8.55518862213237
"1961/1962",1962,1772,1519,104.501065603215,7.01535375088998
"1962/1963",1963,1833,1865,109.473453324149,5.28915095928494
"1963/1964",1964,2319,2099,119.47314834144,6.91110326602023
"1964/1965",1965,1875,1577.5,110.811832364171,6.67077828689373
"1965/1966",1966,1843,1649.5,114.656670775987,7.72214618792213
"1966/1967",1967,2109,1835.5,120.696984216078,7.67417449088117
"1967/1968",1968,1775,1659,108.822312969065,7.96927225645282
"1968/1969",1969,1780,1541,102.816887498061,6.72766507807504
"1969/1970",1970,1926,1595.5,116.628428149406,6.31634433255179
"1970/1971",1971,2180,1886,122.620892489747,7.19825469019805
"1971/1972",1972,2332,2095.5,115.64970864477,7.8746478454223
"1972/1973",1973,2020,1572.5,118.249651873785,6.41533017939589
"1973/1974",1974,2940,2242.5,137.365820207407,7.86165090178508
"1974/1975",1975,2622,2137.5,131.8713351447,7.56205185187787
"1975/1976",1976,1941,1724.5,116.937087143615,6.94427227936335
"1976/1977",1977,2137,1861,125.020449221477,7.94240561696121
"1977/1978",1978,2005,1704,116.955989642391,7.24533016084395
"1978/1979",1979,2408,1957,124.245304719787,6.33997640749527
"1979/1980",1980,2058,1672.5,118.668536735769,7.21910795397147
"1980/1981",1981,1645,1606,112.222539965307,6.2696226354829
"1981/1982",1982,2210,2019.5,127.077104400655,6.50124998879619
"1982/1983",1983,2052,1808.5,120.40997387544,8.24528296868194
"1983/1984",1984,2041,1740.5,118.888037155656,6.30178403081329
"1984/1985",1985,2017,1571.5,112.48587670715,6.85488205636359
"1985/1986",1986,1858,1598,115.548786871456,6.31242923829968
"1986/1987",1987,2131,1884.5,119.411287820911,6.31127357794815
"1987/1988",1988,2126,1727,130.681917706486,8.13556333254813
"1988/1989",1989,2338,2318,136.108943709634,8.96693389594801
"1989/1990",1990,2301,2068,127.912499831314,8.66933956297712
"1990/1991",1991,2148,1814,120.967008741414,7.32450468737614
"1991/1992",1992,2466,2247,129.216728950408,7.70384972717421
"1992/1993",1993,1990,1806,121.247913719133,7.7606131681944
"1993/1994",1994,2653,2534,136.846103825619,8.24087259142203
"1994/1995",1995,2057,1697,116.933912092348,8.35964617367289
"1995/1996",1996,1781,1683,112.735516165109,7.00800467230502
"1996/1997",1997,2454,2024.5,129.996293251159,7.96514146550963
"1997/1998",1998,2067,1943,125.619451298545,8.67327824213437
"1998/1999",1999,1954,1859.5,124.179804850443,7.53346694685642
"1999/2000",2000,2229,2283.5,128.821102033378,7.8534506627975
"2000/2001",2001,2161,2024.5,122.144712138932,9.34462256675129
"2001/2002",2002,2552,2545.5,136.721271088575,8.62188673384909
"2002/2003",2003,2260,1985,128.653645069916,8.26745277950716
"2003/2004",2004,2011,1755,122.675152968018,7.7970422133541
"2004/2005",2005,1753,1744.5,115.798171109365,8.1159433489314
"2005/2006",2006,1945,1869.5,123.312696276702,7.05301884438772
"2006/2007",2007,2588,2386.5,130.034446053453,11.0449291325201
"2007/2008",2008,2525,2406.5,135.590437290018,8.67312200597877
"2008/2009",2009,2236,2159.5,126.406502378669,8.6597405065879
"2009/2010",2010,1946,2030,115.441631602558,8.05337259561298
"2010/2011",2011,2134,2026,124.269787942194,8.5016037176697
"2011/2012",2012,2152,2192.5,127.776346536271,8.43922529759174
"2012/2013",2013,2297,2067.5,126.216205671824,8.08964617970786
"1950/1951",1951,2771,2456.5,141.593627332321,7.13387497465592
"1951/1952",1952,1791,1622,113.455034294288,7.45762907540067
"1952/1953",1953,1964,1890.5,112.455535794138,6.94709903543446
"1953/1954",1954,2375,2283.5,126.236424451937,6.38014150093714
"1954/1955",1955,2308,2024.5,129.218659600127,7.03983488241826
"1955/1956",1956,2174,1876.5,114.059354699043,5.95446009491461
"1956/1957",1957,2492,2556.5,135.848023446484,7.63379713329311
"1957/1958",1958,2494,2181.5,126.386187428689,6.6431367780776
"1958/1959",1959,2599,2403.5,135.683992100274,8.53615560368986
"1959/1960",1960,2497,2350,128.709159604069,7.26438964310019
"1960/1961",1961,1988,2042,122.439633204386,8.55518862213237
"1961/1962",1962,1843,1691.5,112.929453505785,7.01535375088998
"1962/1963",1963,1907,1955.5,115.70898267147,5.28915095928494
"1963/1964",1964,2391,2326,125.834033558135,6.91110326602023
"1964/1965",1965,2087,1817.5,118.446716601984,6.67077828689373
"1965/1966",1966,1992,1788,118.441306126115,7.72214618792213
"1966/1967",1967,2240,2016.5,126.001923339577,7.67417449088117
"1967/1968",1968,1897,1775.5,114.948250403886,7.96927225645282
"1968/1969",1969,1989,1696.5,106.393750278179,6.72766507807504
"1969/1970",1970,2202,1853.5,122.368462369048,6.31634433255179
"1970/1971",1971,2340,2073.5,127.965763568346,7.19825469019805
"1971/1972",1972,2469,2342.5,122.528593145051,7.8746478454223
"1972/1973",1973,2324,1885.5,129.100931794077,6.41533017939589
"1973/1974",1974,3207,2712.5,144.778395244814,7.86165090178508
"1974/1975",1975,2826,2461,138.119337427704,7.56205185187787
"1975/1976",1976,2112,1897,120.997579728604,6.94427227936335
"1976/1977",1977,2331,2033,130.794526613312,7.94240561696121
"1977/1978",1978,2255,1926.5,124.050897975463,7.24533016084395
"1978/1979",1979,2692,2281.5,131.032709971565,6.33997640749527
"1979/1980",1980,2346,1941.5,124.2004343561,7.21910795397147
"1980/1981",1981,1771,1700.5,116.923408632327,6.2696226354829
"1981/1982",1982,2386,2245,131.640427199563,6.50124998879619
"1982/1983",1983,2249,2001.5,125.208279545117,8.24528296868194
"1983/1984",1984,2316,1968.5,126.247577426352,6.30178403081329
"1984/1985",1985,2296,1848,118.484717532812,6.85488205636359
"1985/1986",1986,1975,1774.5,119.851511347595,6.31242923829968
"1986/1987",1987,2243,2120.5,124.097960365696,6.31127357794815
"1987/1988",1988,2348,1968,132.97109536867,8.13556333254813
