"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2772,2662,133.325489543119,6.50976513506311
"1952/1953",1953,2513,2408,124.804946895436,5.51978763482393
"1953/1954",1954,2360,2814,132.933816650886,5.70941027209497
"1954/1955",1955,2349,2349,134.388754958657,5.46617914545613
"1955/1956",1956,2195,2464.5,124.239279427594,4.20800462313119
"1956/1957",1957,2275,2790.5,139.057408066183,6.59346685610835
"1957/1958",1958,2550,2892,141.042988876,5.20903292478871
"1958/1959",1959,2550,2667.5,137.132890241035,6.45382063281459
"1959/1960",1960,2366,2838,139.442643717823,6.34239424678536
"1960/1961",1961,2089,2378,123.69672063923,7.38957532887997
"1961/1962",1962,2522,2441.5,128.139917544229,5.79405649661807
"1962/1963",1963,1596,1853,108.163989290371,3.17103768732258
"1963/1964",1964,2408,2646,136.891586525578,4.8907041383881
"1964/1965",1965,2731,2800.5,140.186905237919,5.42540084448081
"1965/1966",1966,2454,2656.5,130.901409328308,6.33853761652344
"1966/1967",1967,2404,2725.5,133.969921819604,6.78014138023773
"1967/1968",1968,2600,2281,122.969908057735,6.26624401374567
"1968/1969",1969,2325,2355,125.63892179053,5.1439150017159
"1969/1970",1970,2407,2470.5,128.004013061515,4.56606124104704
"1970/1971",1971,2574,2637,131.685093860829,5.64051876420085
"1971/1972",1972,2641,2902.5,142.461449048253,6.26258204199654
"1972/1973",1973,2887,2882,143.74492448752,5.25110839554636
"1973/1974",1974,2721,3537.5,149.436410298426,6.88860835894538
"1974/1975",1975,2881,3352.5,146.688090004104,6.95405647069005
"1975/1976",1976,2455,2746,132.766935444212,5.82823932870016
"1976/1977",1977,2460,2845.5,137.40693232522,6.61846685554955
"1977/1978",1978,2439,2833,137.957619154563,6.39509421903289
"1978/1979",1979,2492,2718,135.18742294404,4.67997633284046
"1979/1980",1980,2582,2917.5,140.737061742682,6.52802804545303
"1980/1981",1981,2126,2124.5,122.272139939261,5.74648574296438
"1981/1982",1982,2268,2889.5,137.52943219303,5.19214613271332
"1982/1983",1983,2087,2426,131.99020000374,7.09679231655626
"1983/1984",1984,3127,3006,139.167101192316,5.47032853857802
"1984/1985",1985,1969,2085,118.308007335459,5.09363198397189
"1985/1986",1986,2300,2697.5,131.893286440504,5.09558953109795
"1986/1987",1987,2009,2366.5,128.471482235207,5.74830178065964
"1987/1988",1988,2587,3156.5,144.113232945363,6.984577331023
"1988/1989",1989,2272,2729.5,133.56812693156,7.41169796989493
"1989/1990",1990,2427,2815,139.845923627071,7.77566022591068
"1990/1991",1991,2237,2483,133.52186762226,6.49403289606672
"1991/1992",1992,2758,3187.5,142.909032793716,6.21504683179142
"1992/1993",1993,2199,2492.5,128.911922522166,6.64245270407003
"1993/1994",1994,2161,2935.5,138.368490881033,6.72207534379976
"1994/1995",1995,2384,2595.5,130.305272678944,7.53676872181636
"1995/1996",1996,2374,2261,123.174153921228,5.53551633054819
"1996/1997",1997,2274,2641.5,132.669051281663,6.02417441600284
"1997/1998",1998,1956,2600,134.469498541675,7.36450457472337
"1998/1999",1999,2376,2880,138.849631609167,6.74952817337482
"1999/2000",2000,2101,2884,137.080302142526,7.40762896475955
"2000/2001",2001,2224,2506,131.437393375181,7.61714607851035
"2001/2002",2002,1626,2683.5,135.242916889515,7.39509419668114
"2002/2003",2003,2281,2524.5,132.368074455767,7.07436307177457
"2003/2004",2004,2211,2436,131.254550117252,6.77828625582176
"2004/2005",2005,2150,2185.5,121.05029348164,6.58599044118112
"2005/2006",2006,2058,2104.5,123.85444344661,5.77917442147901
"2006/2007",2007,2231,2751,132.709765608562,9.34419792670019
"2007/2008",2008,2414,2800.5,140.091690680134,6.73164306437605
"2008/2009",2009,1995,2384.5,125.037242140926,6.09436309367928
"2009/2010",2010,2028,1903,112.031303649441,6.03599045347458
"2010/2011",2011,2227,2463.5,128.458082708244,6.5442923289056
"2011/2012",2012,2224,2833.5,136.328126935071,6.75119705454932
"2012/2013",2013,2245,2345.5,125.019817878456,5.80226404360443
