"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1954/1955",1955,2346,2163,128.332281590507,6.2471697610926
"1955/1956",1956,2387,2099.5,115.646722933336,5.39978870110665
"1956/1957",1957,2649,2607.5,135.641455193623,7.37709898111973
"1957/1958",1958,2734,2370.5,129.823962370035,6.0614858029788
"1958/1959",1959,2564,2314,126.775440379152,7.4801178467416
"1959/1960",1960,2560,2632,132.98724731706,7.14685438975622
"1960/1961",1961,2147,2134.5,116.419043144565,8.50457537101301
"1961/1962",1962,2261,1888.5,109.291030533068,6.63742918633188
"1962/1963",1963,1685,1784,109.291482901275,4.37874999153428
"1963/1964",1964,2362,2270.5,118.486859969719,5.87478869048957
"1964/1965",1965,2547,2237.5,127.695946373987,6.09933957571761
"1965/1966",1966,2396,2038,117.72233071468,7.56002350533293
"1966/1967",1967,2560,2392.5,127.330937022985,7.80728765074954
"1967/1968",1968,2290,1916,114.098245256209,7.38380274126752
"1968/1969",1969,2132,1997.5,115.908371526069,6.32820749513032
"1969/1970",1970,2439,2139.5,123.343788440973,5.83804241174674
"1970/1971",1971,2534,2315.5,130.359655482467,6.70259427921495
"1971/1972",1972,2598,2570,134.885769317851,7.84122057141902
"1972/1973",1973,2750,2180,130.142757808062,5.97063674840567
"1973/1974",1974,3425,3180.5,145.467292505703,7.81195746196592
"1974/1975",1975,3023,2786.5,139.751943865267,7.55153293948498
"1975/1976",1976,2503,2383,124.15874579411,6.80622059455308
"1976/1977",1977,2530,2503,129.806224819659,7.81285368836098
"1977/1978",1978,2647,2399.5,132.960901761718,7.34011784987085
"1978/1979",1979,2854,2540.5,132.545868291423,6.29577825057215
"1979/1980",1980,2708,2397,129.848313613358,7.09936612790687
"1980/1981",1981,2057,1900.5,116.447239487191,6.5428537167477
"1981/1982",1982,2647,2533.5,131.041069559111,6.18193391349413
"1982/1983",1983,2318,2319,125.81124122804,8.15169802040986
"1983/1984",1984,2649,2314,130.192216251629,6.3707511207185
"1984/1985",1985,2412,1986,115.577263131339,5.99891504966039
"1985/1986",1986,2356,2124,117.606564143289,6.20594334691974
"1986/1987",1987,2256,2285.5,122.07854960514,5.89332542937899
"1987/1988",1988,2907,2487,133.024740679701,7.9257980343173
"1988/1989",1989,2439,2477.5,132.203582971331,8.53167442701107
"1989/1990",1990,2533,2553.5,129.386244440348,8.08955179538384
"1990/1991",1991,2474,2339,126.764347328388,7.50132067645636
"1991/1992",1992,2993,2870.5,138.580282081469,7.33798114604758
"1992/1993",1993,2297,2180.5,122.911208787238,7.40521218803852
"1993/1994",1994,2656,2968,139.505351673949,8.11622632308951
"1994/1995",1995,2402,2109,120.249477245848,8.42445744827548
"1995/1996",1996,2028,1727,112.694732916726,6.10375582152199
"1996/1997",1997,2705,2495,131.23203768474,6.95483483961467
"1997/1998",1998,2161,2336.5,127.897765198398,8.25698103692453
"1998/1999",1999,2422,2427.5,131.530420774393,7.34613200067982
"1999/2000",2000,2540,2579,129.571538524466,8.09638488496448
"2000/2001",2001,2321,2172,124.490458989314,8.17525934063794
"2001/2002",2002,2435,2857.5,138.057012572313,8.04214613606609
"2002/2003",2003,2439,2193,127.274381261521,7.02070747965174
"2003/2004",2004,2243,2049,122.735917739777,6.99586847763806
"2004/2005",2005,2042,1895,114.004322344486,6.98492917856465
"2005/2006",2006,2104,1962.5,117.136628458381,5.91516505153235
"2006/2007",2007,2731,2817,127.268968972348,10.3508489146512
"2007/2008",2008,2707,2735,139.417257731918,7.71110320343535
"2008/2009",2009,2473,2264.5,121.454528552138,7.90021217697441
