"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1952/1953",1953,2286,2586.5,130.457101110478,5.24695747459465
"1953/1954",1954,2536,2836,137.415219523964,6.36294801568806
"1954/1955",1955,2371,2451.5,132.98231657379,5.73761784098603
"1955/1956",1956,2393,2525,129.165198615918,4.65619712372796
"1956/1957",1957,2538,3063,144.845078209438,7.37257063463067
"1957/1958",1958,2730,2730,139.363678485196,5.62752350382419
"1958/1959",1959,2679,2870,135.32113814523,7.27426875003543
"1959/1960",1960,2374,2936,142.178718238704,6.9468308753452
"1960/1961",1961,2334,2819.5,137.630612995622,7.9699998665601
"1961/1962",1962,2642,2574.5,126.719376243697,6.07834896544557
"1962/1963",1963,1583,2090,118.930713886633,3.82591977050827
"1963/1964",1964,2680,2806,141.675548258323,5.92507033480305
"1964/1965",1965,2847,2714,134.825584448138,5.39627350899303
"1965/1966",1966,2614,2624.5,134.552258806922,6.40547159964324
"1966/1967",1967,2849,3103.5,141.393248409362,6.92490555029714
"1967/1968",1968,2466,2186.5,122.046115828266,6.41861492471044
"1968/1969",1969,2334,2169,120.879371379918,5.57507067480792
"1969/1970",1970,2522,2732,135.932727685471,4.93016502884533
"1970/1971",1971,2844,3086.5,140.25290614142,6.29485839456847
"1971/1972",1972,3020,3219,147.771223261736,6.62251163376801
"1972/1973",1973,3467,3165,146.864483258879,5.90929236545069
"1973/1974",1974,3109,3725,156.28271066062,6.94627347434783
"1974/1975",1975,3120,3368,150.454703464349,7.06752347163768
"1975/1976",1976,2643,2743.5,133.977136089752,5.84737080602334
"1976/1977",1977,2667,3029.5,142.003091619246,6.72792442262454
"1977/1978",1978,2476,2792.5,139.022520366583,6.77990555353814
"1978/1979",1979,2585,2522.5,132.302540423327,4.95155653780115
"1979/1980",1980,2781,2907,139.131664345082,6.52288722284925
"1980/1981",1981,2461,2496.5,135.467266552575,6.10155651209665
"1981/1982",1982,2628,2954.5,146.459430160642,5.52816029849796
"1982/1983",1983,2412,2796.5,138.381709033319,7.14773573399574
"1983/1984",1984,2959,2862.5,139.228179330982,5.96187784571743
"1984/1985",1985,2050,2205.5,121.531641634179,5.60540086280924
"1985/1986",1986,2360,2603.5,129.335400652447,4.76702824003889
"1986/1987",1987,2131,2377.5,129.28943527777,5.66837255951492
"1987/1988",1988,3090,3387.5,148.541604923578,6.9897886208639
"1988/1989",1989,2739,3134.5,145.045170806492,7.5230659142857
"1989/1990",1990,2673,3070.5,140.849281715502,8.16240552263686
"1990/1991",1991,2497,2795,138.267623530945,6.62860838710858
"1991/1992",1992,3187,3564,151.14758895367,6.72568064554651
"1992/1993",1993,2506,2672,137.899808659146,6.66176876372587
"1993/1994",1994,2587,3181,144.253517857279,6.15573103918764
"1994/1995",1995,2503,2645.5,130.896591007137,7.43325459553843
"1995/1996",1996,2221,2234.5,122.969840850457,5.26995297855405
"1996/1997",1997,2658,3033.5,144.797971657687,5.97653292998549
"1997/1998",1998,2425,3079,144.640521244656,7.5622640266171
"1998/1999",1999,2680,3087,140.883380698291,6.66870272583504
"1999/2000",2000,2369,3147.5,144.911477731797,7.44711255430388
"2000/2001",2001,2537,2690,136.848110778602,7.62955176096216
"2001/2002",2002,2290,3233.5,149.120078144333,7.96745269680571
"2002/2003",2003,2463,2753,141.23489208387,6.82957536374869
"2003/2004",2004,2518,2513.5,136.347798718527,6.66708909756036
"2004/2005",2005,2274,2451,124.0392083254,6.3996225431702
"2005/2006",2006,2216,2276,128.654755233822,5.59186312726277
"2006/2007",2007,2739,3155.5,141.37215878705,9.15917436828187
"2007/2008",2008,2786,3076.5,147.189534183773,6.78561022167177
"2008/2009",2009,2351,2708,136.203413525466,6.05346689053003
"2009/2010",2010,2037,1940,112.022696950081,5.55757067519908
"2010/2011",2011,2494,2744.5,134.157448306076,6.03801877766777
"2011/2012",2012,2632,3018.5,139.424992048097,7.01140833869052
"2012/2013",2013,2270,2341,124.240275147013,5.32655652941925
"1950/1951",1951,2926,3582.5,150.509233771928,5.70204158391959
"1951/1952",1952,3037,2866.5,136.638667761916,6.92539895094162
"1952/1953",1953,2191,2602.5,130.683504306098,5.24695747459465
"1953/1954",1954,2393,2916,139.689324381381,6.36294801568806
"1954/1955",1955,2350,2525.5,134.12339070043,5.73761784098603
"1955/1956",1956,2259,2642,131.172867149133,4.65619712372796
"1956/1957",1957,2328,3034,144.094082216326,7.37257063463067
"1957/1958",1958,2702,2895,140.740249125207,5.62752350382419
"1958/1959",1959,2412,2870.5,135.977834471736,7.27426875003543
"1959/1960",1960,2127,2914,139.980270792183,6.9468308753452
"1960/1961",1961,2082,2734,133.290645777953,7.9699998665601
"1961/1962",1962,2589,2724.5,131.867772581063,6.07834896544557
"1962/1963",1963,1519,1962,116.024393551729,3.82591977050827
"1963/1964",1964,2510,2935,144.797368870985,5.92507033480305
"1964/1965",1965,2793,2914.5,140.72623483891,5.39627350899303
"1965/1966",1966,2461,2761.5,133.057930860295,6.40547159964324
"1966/1967",1967,2540,3190.5,142.195770873378,6.92490555029714
"1967/1968",1968,2584,2336.5,121.860642024809,6.41861492471044
"1968/1969",1969,2340,2331.5,124.852599785014,5.57507067480792
"1969/1970",1970,2440,2821.5,135.732114680597,4.93016502884533
"1970/1971",1971,2601,3112,140.026402545087,6.29485839456847
"1971/1972",1972,2824,3386,151.953264843448,6.62251163376801
"1972/1973",1973,3305,3517.5,147.609588777836,5.90929236545069
"1973/1974",1974,2706,3740.5,154.688010028563,6.94627347434783
"1974/1975",1975,2822,3466.5,151.818605430452,7.06752347163768
"1975/1976",1976,2455,2843.5,135.040875175643,5.84737080602334
"1976/1977",1977,2428,3034,142.153213716054,6.72792442262454
"1977/1978",1978,2321,2884,139.10619523066,6.77990555353814
"1978/1979",1979,2621,2705.5,135.727817414692,4.95155653780115
"1979/1980",1980,2712,3068.5,139.427841170948,6.52288722284925
"1980/1981",1981,2406,2609.5,133.803502984941,6.10155651209665
"1981/1982",1982,2429,2988,141.571519942963,5.52816029849796
"1982/1983",1983,2278,2808,138.029456752462,7.14773573399574
"1983/1984",1984,2900,3085,140.690307359958,5.96187784571743
"1984/1985",1985,2026,2248,122.50969274105,5.60540086280924
"1985/1986",1986,2203,2693,130.097340533997,4.76702824003889
"1986/1987",1987,1999,2444,129.339499441241,5.66837255951492
"1987/1988",1988,2795,3489.5,149.560472726716,6.9897886208639
"1988/1989",1989,2512,3164.5,142.587658222126,7.5230659142857
"1989/1990",1990,2433,3037.5,139.32187186297,8.16240552263686
"1990/1991",1991,2376,2801,139.554715783509,6.62860838710858
"1991/1992",1992,2898,3645.5,153.050486773534,6.72568064554651
"1992/1993",1993,2400,2759.5,136.350040688952,6.66176876372587
"1993/1994",1994,2324,3144.5,141.290508866421,6.15573103918764
"1994/1995",1995,2455,2691,130.58872991911,7.43325459553843
"1995/1996",1996,2212,2354.5,127.019190803212,5.26995297855405
"1996/1997",1997,2391,3074.5,142.506134136317,5.97653292998549
"1997/1998",1998,2168,3078,144.4470088986,7.5622640266171
"1998/1999",1999,2433,3098,142.494232738652,6.66870272583504
"1999/2000",2000,2072,3015.5,139.746573567764,7.44711255430388
"2000/2001",2001,2429,2722.5,132.728974692035,7.62955176096216
"2001/2002",2002,1883,3100.5,145.578038208319,7.96745269680571
"2002/2003",2003,2271,2766,135.774407012959,6.82957536374869
"2003/2004",2004,2569,2637.5,135.709579153937,6.66708909756036
"2004/2005",2005,2210,2439,122.420524747398,6.3996225431702
"2005/2006",2006,2224,2306,128.542607541466,5.59186312726277
"2006/2007",2007,2391,3170,142.374487413833,9.15917436828187
"2007/2008",2008,2666,3145.5,147.982053452633,6.78561022167177
"2008/2009",2009,2195,2746,133.570117988107,6.05346689053003
"2009/2010",2010,2081,2022.5,115.884776903064,5.55757067519908
"2010/2011",2011,2350,2753,134.039681148984,6.03801877766777
"2011/2012",2012,2382,3007,140.200029222488,7.01140833869052
"2012/2013",2013,2260,2398.5,127.861195478018,5.32655652941925
